Release Date,Movie Title,Production Budget,Domestic Gross,Worldwide Gross ,Profit,Ratio
12/15/2006,The Pursuit of Happyness,55000000,162586036,307311093,252311093,0.178972
6/10/1995,Pocahontas,55000000,141579773,347100000,292100000,0.158456
12/15/1978,Superman,55000000,134218018,300200000,245200000,0.183211
6/28/1996,The Nutty Professor,55000000,128814019,273814019,218814019,0.200866
2/8/2017,Fifty Shades Darker,55000000,114434010,381367046,326367046,0.144218
10/11/2013,Captain Phillips,55000000,107136417,220648184,165648184,0.249266
7/16/1997,George Of The Jungle,55000000,105263257,174463257,119463257,0.315253
8/1/2003,American Wedding,55000000,104354205,232354205,177354205,0.236708
11/3/2017,Murder on the Orient Express,55000000,102826543,351767147,296767147,0.156353
9/26/2014,The Equalizer,55000000,101530738,192903624,137903624,0.285116
2/7/2018,Fifty Shades Freed,55000000,100407760,371985018,316985018,0.147855
5/26/1995,Casper,55000000,100328194,282300000,227300000,0.194828
4/9/2010,Date Night,55000000,98711404,152269033,97269033,0.361203
12/13/2002,Maid in Manhattan,55000000,93932896,163838217,108838217,0.335697
5/12/1995,Crimson Tide,55000000,91387195,159387195,104387195,0.345072
9/23/2005,Flightplan,55000000,89706988,214392904,159392904,0.256538
12/9/1994,Disclosure,55000000,83015089,212200000,157200000,0.259189
4/10/1998,City of Angels,55000000,78750909,198750909,143750909,0.276728
11/28/2014,Paddington,55000000,76223578,252410984,197410984,0.217899
4/28/2006,R.V.,55000000,71724497,87473024,32473024,0.628765
10/28/1994,Stargate,55000000,71565669,196565669,141565669,0.279805
10/10/2003,Kill Bill: Volume 1,55000000,70098138,176469428,121469428,0.311669
6/17/2011,Mr. Poppers's Penguins,55000000,68224452,189624452,134624452,0.290047
8/13/1999,Bowfinger,55000000,66458769,98699769,43699769,0.557245
4/16/2004,Kill Bill: Volume 2,55000000,66207920,153535982,98535982,0.358222
12/22/1989,Tango & Cash,55000000,63408614,63408614,8408614,0.86739
7/31/1992,Death Becomes Her,55000000,58422650,149022650,94022650,0.369071
5/26/2000,Shanghai Noon,55000000,56932305,71189835,16189835,0.772582
3/15/1996,Executive Decision,55000000,56679192,122079192,67079192,0.450527
10/31/2013,Free Birds,55000000,55750480,110387072,55387072,0.498247
5/22/1992,Alien 3,55000000,54927174,158500000,103500000,0.347003
4/18/2008,The Forbidden Kingdom,55000000,52075270,129075270,74075270,0.426108
12/8/2004,The Phantom of the Opera,55000000,51225796,153770052,98770052,0.357677
3/21/2014,Muppets Most Wanted,55000000,51178893,79312301,24312301,0.693461
12/20/1996,Evita,55000000,50047179,151947179,96947179,0.361968
8/18/2016,Kubo and the Two Strings,55000000,48023088,77548122,22548122,0.709237
4/8/2021,Mortal Kombat,55000000,42201013,83383351,28383351,0.659604
9/25/1998,Ronin,55000000,41610884,70692101,15692101,0.778022
11/24/2010,Burlesque,55000000,39440655,90552675,35552675,0.607381
10/11/1996,The Ghost and the Darkness,55000000,38564422,38564422,-16435578,1.42618
10/24/2008,Changeling,55000000,35739802,113805580,58805580,0.48328
7/27/2012,The Watch,55000000,34353000,67130045,12130045,0.819305
3/14/2003,The Hunted,55000000,34234008,47213095,-7786905,1.16493
6/4/1999,Instinct,55000000,34105207,34105207,-20894793,1.61266
12/12/2003,Stuck On You,55000000,33832741,63537164,8537164,0.865635
2/29/2008,Semi-Pro,55000000,33479698,43980363,-11019637,1.25056
2/23/2018,Annihilation,55000000,32732301,43070915,-11929085,1.27696
10/14/2015,Crimson Peak,55000000,31090320,74966854,19966854,0.733658
3/28/2012,The Pirates! Band of Misfits,55000000,31051126,136143605,81143605,0.403985
6/10/2021,In the Heights,55000000,29879041,43583702,-11416298,1.26194
12/2/2005,Aeon Flux,55000000,25857987,53913573,-1086427,1.02015
8/2/1996,Chain Reaction,55000000,21226204,60209334,5209334,0.91348
8/16/1996,The Fan,55000000,18582965,18582965,-36417035,2.9597
10/12/2007,Elizabeth: The Golden Age,55000000,16285240,74870866,19870866,0.734598
6/12/2009,Imagine That,55000000,16222392,22438144,-32561856,2.45118
2/21/2003,Gods and Generals,55000000,12882934,12923936,-42076064,4.25567
1/10/1997,Turbulence,55000000,11532774,11532774,-43467226,4.76902
1/31/2013,Bullet to the Head,55000000,9489829,22597969,-32402031,2.43385
9/22/2006,All the King's Men,55000000,7221458,9521458,-45478542,5.77643
7/30/2004,Thunderbirds,55000000,6768055,28231444,-26768556,1.94818
11/26/2004,Un long dimanche de fiançailles,55000000,6167817,69722444,14722444,0.788842
5/4/2007,Lucky You,55000000,5755286,6521829,-48478171,8.43322
7/22/1998,Lolita,55000000,1147784,1147784,-53852216,47.9184
9/20/2002,Eye See You,55000000,79161,1807990,-53192010,30.4205
6/19/1981,Superman II,54000000,108185706,190400000,136400000,0.283613
3/22/2002,Blade 2,54000000,81676888,154338601,100338601,0.34988
7/14/2006,You Me and Dupree,54000000,75802010,130402010,76402010,0.414104
12/19/2008,Seven Pounds,54000000,69951824,166617328,112617328,0.324096
12/25/1990,The Godfather: Part III,54000000,66666062,66772386,12772386,0.808718
10/14/2005,Elizabethtown,54000000,26850426,50719373,-3280627,1.06468
8/1/2003,Gigli,54000000,6087542,7126002,-46873998,7.57788
6/16/2000,Shaft,53012938,70327868,107190108,54177170,0.494569
8/5/2005,The Dukes of Hazzard,53000000,80270227,109848461,56848461,0.482483
10/16/2009,Law Abiding Citizen,53000000,73357727,131159781,78159781,0.404087
9/17/2015,Black Mass,53000000,62575678,98837872,45837872,0.536232
11/14/1997,Anastasia,53000000,58403409,139801096,86801096,0.37911
5/18/2001,Moulin Rouge,53000000,57386369,179199536,126199536,0.29576
11/2/2001,Domestic Disturbance,53000000,45207112,54207112,1207112,0.977731
10/20/2006,Flags of Our Fathers,53000000,33602376,63657941,10657941,0.832575
4/6/2007,Grindhouse,53000000,25031037,50187789,-2812211,1.05603
10/16/1998,Beloved,53000000,22852487,22852487,-30147513,2.31922
12/19/2012,Zero Dark Thirty,52500000,95720716,134612435,82112435,0.390009
12/25/2002,Catch Me if You Can,52000000,164606800,355612291,303612291,0.146227
7/2/2008,Mamma Mia!,52000000,144130063,602891655,550891655,0.086251
6/2/2006,The Break-Up,52000000,118703275,205727307,153727307,0.252762
2/12/2010,Valentine's Day,52000000,110485654,217569328,165569328,0.239004
11/22/1995,Casino,52000000,42438300,110400000,58400000,0.471014
8/5/2011,The Change-Up,52000000,37243418,75997067,23997067,0.684237
12/23/1998,The Thin Red Line,52000000,36400491,97709034,45709034,0.532192
12/22/1999,Man on the Moon,52000000,34580635,47407635,-4592365,1.09687
2/5/2010,From Paris With Love,52000000,24077427,53139168,1139168,0.978563
4/16/2003,Bulletproof Monk,52000000,23010607,26922492,-25077508,1.93147
6/23/2000,Me Myself & Irene,51000000,90570999,149270999,98270999,0.34166
8/4/2006,Barnyard: The Original Party Animals,51000000,72779000,118583844,67583844,0.430075
8/15/2018,Alpha,51000000,35851379,99624873,48624873,0.51192
11/22/2006,Deck the Halls,51000000,35093569,46815807,-4184193,1.08938
7/10/2020,Greyhound,50300000,0,0,-50300000,N/A
3/4/2011,The Adjustment Bureau,50200000,62495645,126931325,76731325,0.395489
11/19/2009,The Twilight Saga: New Moon,50000000,296623634,687557727,637557727,0.0727212
5/18/2001,Shrek,50000000,267655011,491812794,441812794,0.101665
6/29/2012,Ted,50000000,218665740,556016627,506016627,0.0899254
6/5/2014,22 Jump Street,50000000,191719337,331333876,281333876,0.150905
6/14/1991,Robin Hood: Prince of Thieves,50000000,165493908,390500000,340500000,0.128041
12/13/1996,Jerry Maguire,50000000,153952592,273552592,223552592,0.18278
12/25/2015,Daddy’s Home,50000000,150357137,241504989,191504989,0.207035
12/24/1997,As Good as it Gets,50000000,148478011,314111923,264111923,0.159179
12/25/1998,Patch Adams,50000000,135014968,202173000,152173000,0.247313
6/16/2016,Central Intelligence,50000000,127440871,217194805,167194805,0.230208
12/18/2013,Anchorman 2: The Legend Continues,50000000,127413176,172246223,122246223,0.290282
6/10/2011,Super 8,50000000,127004179,257972745,207972745,0.193819
6/28/2002,Mr. Deeds,50000000,126293452,171269535,121269535,0.291938
3/17/2000,Erin Brockovich,50000000,125548685,257805243,207805243,0.193945
11/21/2018,Creed II,50000000,115715889,213591522,163591522,0.234092
2/8/2018,Peter Rabbit,50000000,115234093,346727372,296727372,0.144206
2/7/2003,How to Lose a Guy in 10 Days,50000000,105807520,178503788,128503788,0.280106
11/11/1994,Interview with the Vampire,50000000,105264608,223564608,173564608,0.223649
12/14/2018,The Mule,50000000,103804407,173453994,123453994,0.288261
12/19/2008,Yes Man,50000000,97690976,225990976,175990976,0.221248
2/28/2014,Non-Stop,50000000,91742160,222383055,172383055,0.224837
12/25/1998,Stepmom,50000000,91137662,159745279,109745279,0.312998
8/9/2013,Disney Planes,50000000,90282580,238059569,188059569,0.210031
3/10/2006,Failure to Launch,50000000,88715192,128402901,78402901,0.389399
3/24/2006,Inside Man,50000000,88634237,185798265,135798265,0.269109
7/26/2017,The Emoji Movie,50000000,86089513,216564840,166564840,0.230878
7/29/2011,Crazy Stupid Love,50000000,84351197,147142328,97142328,0.339807
12/22/2017,The Post,50000000,81903458,179769457,129769457,0.278134
2/5/1999,Payback,50000000,81526121,161626121,111626121,0.309356
6/9/1995,Congo,50000000,81022333,152022333,102022333,0.328899
3/20/2009,Knowing,50000000,79957634,186450317,136450317,0.268168
3/18/2005,The Ring Two,50000000,75941727,161941727,111941727,0.308753
12/23/2011,We Bought a Zoo,50000000,75624550,118729073,68729073,0.421127
9/23/2011,Moneyball,50000000,75605492,111300835,61300835,0.449233
6/11/2004,Garfield: The Movie,50000000,75367693,208094550,158094550,0.240275
11/24/2004,Christmas with the Kranks,50000000,73701902,96469187,46469187,0.5183
3/17/2006,V for Vendetta,50000000,70511035,130214162,80214162,0.383983
3/10/1995,Outbreak,50000000,67823573,190023573,140023573,0.263125
3/13/2009,Race to Witch Mountain,50000000,67172595,105103784,55103784,0.47572
9/24/2004,The Forgotten,50000000,66711892,117211892,67211892,0.426578
6/22/2005,Herbie: Fully Loaded,50000000,66010682,144110682,94110682,0.346956
2/7/2003,Shanghai Knights,50000000,60470220,88316835,38316835,0.566143
7/17/2014,Planes: Fire and Rescue,50000000,59157732,156399644,106399644,0.319694
2/10/2006,Curious George,50000000,58640119,71052604,21052604,0.703704
4/4/2012,American Reunion,50000000,56758835,236799211,186799211,0.211149
1/25/2013,Hansel & Gretel: Witch Hunters,50000000,55703475,214949716,164949716,0.232613
2/18/2011,I am Number Four,50000000,55100437,146195159,96195159,0.342009
9/28/2001,Don’t Say a Word,50000000,54997476,104488383,54488383,0.478522
1/15/2016,13 Hours: The Secret Soldiers of Benghazi,50000000,52853219,69411370,19411370,0.720343
5/8/2002,Unfaithful,50000000,52752475,119114494,69114494,0.419764
8/23/2017,American Made,50000000,51342000,135569212,85569212,0.368815
11/23/2005,Syriana,50000000,50824620,92690959,42690959,0.539427
9/10/2004,Resident Evil: Apocalypse,50000000,50740078,125168734,75168734,0.399461
10/17/2014,The Book of Life,50000000,50151543,97651543,47651543,0.512025
2/14/1997,Absolute Power,50000000,50068310,50068310,68310,0.998636
2/10/2006,Firewall,50000000,48751189,82751189,32751189,0.604221
9/12/1997,The Game,50000000,48265581,80369970,30369970,0.622123
8/22/1997,G.I. Jane,50000000,48169156,48169156,-1830844,1.03801
8/8/2014,Into the Storm,50000000,47602194,150429371,100429371,0.332382
10/10/2014,The Judge,50000000,47119388,76073556,26073556,0.657259
4/21/2006,Silent Hill,50000000,46982632,94704227,44704227,0.52796
2/12/2021,Tom and Jerry,50000000,46041123,132055573,82055573,0.378628
9/19/2019,Rambo: Last Blood,50000000,44819352,91419352,41419352,0.54693
8/11/2000,The Replacements,50000000,44737059,50054511,54511,0.998911
7/29/1998,The Negotiator,50000000,44705766,49105766,-894234,1.01821
8/19/2016,War Dogs,50000000,43034523,86234503,36234503,0.579814
5/25/1994,Beverly Hills Cop III,50000000,42586861,119180938,69180938,0.41953
6/15/1990,Gremlins 2: The New Batch,50000000,41476097,41476097,-8523903,1.20551
9/26/1997,The Peacemaker,50000000,41263140,62967368,12967368,0.794062
10/3/2003,Out of Time,50000000,41083108,55489826,5489826,0.901066
11/12/2004,Bridget Jones: The Edge Of Reason,50000000,40203020,263894551,213894551,0.18947
2/11/2000,The Beach,50000000,39778599,39778599,-10221401,1.25696
6/10/2005,The Adventures of Sharkboy and Lavagirl in 3-D,50000000,39177684,69425966,19425966,0.720192
2/18/1994,On Deadly Ground,50000000,38590458,38590458,-11409542,1.29566
11/25/2009,Ninja Assassin,50000000,38122883,62209892,12209892,0.803731
5/28/2004,Raising Helen,50000000,37485528,49842431,-157569,1.00316
5/19/2016,The Nice Guys,50000000,36261763,59596747,9596747,0.838972
9/17/1999,For Love of the Game,50000000,35188640,46112640,-3887360,1.0843
12/11/1998,Jack Frost,50000000,34645374,34645374,-15354626,1.44319
6/4/2010,Marmaduke,50000000,33644788,89895930,39895930,0.556199
6/28/1996,Striptease,50000000,33109743,113309743,63309743,0.441268
10/15/2010,Hereafter,50000000,32746941,108660270,58660270,0.46015
4/19/2002,Murder by Numbers,50000000,31874869,56643267,6643267,0.882717
10/6/1995,Assassins,50000000,30306268,83306268,33306268,0.600195
12/22/2017,Hostiles,50000000,29819114,36976336,-13023664,1.35222
2/5/2016,Zoolander 2,50000000,28848693,55348693,5348693,0.903364
1/16/2009,Defiance,50000000,28644813,52987754,2987754,0.943614
2/9/2007,Hannibal Rising,50000000,27669725,80583311,30583311,0.620476
10/15/1999,The Story of Us,50000000,27100030,27100030,-22899970,1.84502
3/22/2013,The Host,50000000,26623701,64477051,14477051,0.77547
3/28/2003,Basic,50000000,26599248,42598498,-7401502,1.17375
3/11/2015,Run All Night,50000000,26461644,71561644,21561644,0.698698
8/9/2002,Blood Work,50000000,26199517,26199517,-23800483,1.90843
2/13/2009,The International,50000000,25450527,53850527,3850527,0.928496
8/9/1996,Escape from L.A.,50000000,25426861,25426861,-24573139,1.96642
2/27/2004,Twisted,50000000,25195050,40119848,-9880152,1.24627
12/25/2017,All the Money in the World,50000000,25106325,56890649,6890649,0.878879
12/10/2004,The Life Aquatic with Steve Zissou,50000000,24006726,34806726,-15193274,1.4365
8/4/1999,The Iron Giant,50000000,23159305,31333917,-18666083,1.59571
4/10/2019,Hellboy,50000000,21903748,53956480,3956480,0.926673
4/8/2011,Your Highness,50000000,21596445,26121638,-23878362,1.91412
12/30/2015,Snowden,50000000,21587519,35380918,-14619082,1.41319
9/30/2011,Dream House,50000000,21302340,41642166,-8357834,1.20071
6/24/2016,Free State of Jones,50000000,20810036,23237252,-26762748,2.15172
9/4/2009,Gamer,50000000,20534907,42002029,-7997971,1.19042
2/25/2005,Man of the House,50000000,19699706,22099706,-27900294,2.26247
2/21/2003,The Life of David Gale,50000000,19694635,28920188,-21079812,1.7289
2/14/2013,Beautiful Creatures,50000000,19452138,60282876,10282876,0.829423
9/30/2005,Into the Blue,50000000,18782227,41982227,-8017773,1.19098
9/14/2007,Eastern Promises,50000000,17181265,56077088,6077088,0.89163
7/1/1994,Baby’s Day Out,50000000,16581575,16581575,-33418425,3.0154
11/12/1999,The Messenger: The Story of Joan of Arc,50000000,14271297,14271297,-35728703,3.50354
11/18/2021,King Richard,50000000,13701474,21901474,-28098526,2.28295
11/3/1995,Fair Game,50000000,11497497,26097497,-23902503,1.91589
2/25/2011,Drive Angry,50000000,10721033,41042583,-8957417,1.21825
11/7/1997,Mad City,50000000,10561038,10561038,-39438962,4.73438
10/13/1995,The Scarlet Letter,50000000,10359006,10359006,-39640994,4.82672
10/14/2005,Domino,50000000,10169202,23574057,-26425943,2.12098
10/13/1995,Jade,50000000,9812870,9812870,-40187130,5.09535
2/27/2009,Street Fighter: The Legend of Chun-Li,50000000,8742261,12660287,-37339713,3.94936
3/29/2002,Death to Smoochy,50000000,8355815,8374062,-41625938,5.97082
1/26/2018,Early Man,50000000,8267544,45285890,-4714110,1.1041
11/13/2009,The Boat That Rocked,50000000,8017467,37472651,-12527349,1.33431
1/30/2004,The Big Bounce,50000000,6471394,6626115,-43373885,7.5459
3/3/2000,What Planet Are You From?,50000000,6291602,6291602,-43708398,7.9471
2/1/2019,Liu Lang Di Qiu,50000000,5875487,727846450,677846450,0.0686958
11/1/2019,Arctic Dogs,50000000,5801249,9694569,-40305431,5.15753
1/31/2020,The Rhythm Section,50000000,5437971,5983043,-44016957,8.35695
4/17/2015,Child 44,50000000,1224330,8004221,-41995779,6.2467
1/23/2009,Outlander,50000000,166003,1250617,-48749383,39.9803
8/23/2012,Upside Down,50000000,102118,26387039,-23612961,1.89487
9/7/2012,Shanghai,50000000,46425,15505922,-34494078,3.22457
,Hannibal the Conqueror,50000000,0,0,-50000000,N/A
8/8/2019,Dora and the Lost City of Gold,49000000,60477943,120597108,71597108,0.406312
11/2/2001,The One,49000000,43905746,72689126,23689126,0.674104
3/4/2015,Chappie,49000000,31569268,105002056,56002056,0.466658
7/11/1990,The Adventures of Ford Fairlane,49000000,20423389,20423389,-28576611,2.39921
9/7/2012,Anna Karenina,49000000,12816367,71004627,22004627,0.690096
5/24/1989,Indiana Jones and the Last Crusade,48000000,197171806,474171806,426171806,0.101229
10/18/2002,The Ring,48000000,129094024,248218486,200218486,0.193378
12/27/2000,Traffic,48000000,124107476,208300000,160300000,0.230437
3/29/2002,Panic Room,48000000,95308367,196308367,148308367,0.244513
1/2/2015,Taken 3,48000000,89256424,327656424,279656424,0.146495
10/9/2019,Zombieland: Double Tap,48000000,73118130,122266018,74266018,0.392587
8/6/1999,The Thomas Crown Affair,48000000,69304264,124304264,76304264,0.386149
11/16/2018,Instant Family,48000000,67363237,119736188,71736188,0.400881
